,token,RT,brown_bigram_surprisal,length,index
558,Manor,285.8139534883721,4.840811252593994,5,558
559,House,304.40697674418607,1.309515357017517,5,559
560,as,312.28571428571433,2.2452592849731445,2,560
561,quickly,297.23809523809524,3.100757598876953,7,561
562,as,308.50602409638554,1.2659183740615845,2,562
563,he,284.0357142857143,1.4177289009094238,2,563
564,could,295.2705882352941,1.5325886011123655,5,564
565,and,296.7176470588235,2.116983652114868,3,565
566,he,287.7951807228916,1.82693612575531,2,566
567,had,288.7619047619048,1.0227456092834473,3,567
568,only,295.1428571428572,2.393911838531494,4,568
569,been,293.9638554216868,2.807864189147949,4,569
570,gone,291.6428571428572,3.3895139694213867,4,570
571,a,285.6190476190476,2.724762439727783,1,571
572,few,288.09638554216866,1.7921695709228516,3,572
573,minutes,303.8095238095238,1.2657098770141602,7,573
574,when,312.0,3.348700761795044,4,574
575,a,303.7209302325581,1.5167003870010376,1,575
576,second,296.5,2.536773443222046,6,576
577,"huntsman,",320.8023255813954,5.93625545501709,9,577
578,not,319.65882352941173,3.0064053535461426,3,578
579,so,321.6941176470588,1.962389349937439,2,579
580,bold,320.564705882353,3.880171775817871,4,580
581,as,350.25882352941176,1.3362376689910889,2,581
582,the,317.01162790697674,0.9791895747184752,3,582
583,first,292.6117647058824,2.0202202796936035,5,583
584,but,303.3647058823529,3.200423002243042,3,584
585,a,297.15116279069764,1.6596145629882812,1,585
586,little,312.7619047619047,1.8850716352462769,6,586
587,more,312.45882352941175,1.3869671821594238,4,587
588,"cunning,",303.1309523809524,5.411161422729492,8,588
589,came,323.8470588235294,3.30171799659729,4,589
590,on,317.4470588235294,1.824337720870972,2,590
591,the,302.78823529411767,0.4352611899375915,3,591
592,scene.,339.29761904761904,3.2863359451293945,6,592
593,Seeing,386.29761904761904,3.716739654541016,6,593
594,the,314.9176470588235,0.8936154842376709,3,594
595,slain,316.09411764705885,6.3352131843566895,5,595
596,carcass,327.6162790697674,5.084620475769043,7,596
597,of,335.98837209302326,0.6301526427268982,2,597
598,the,296.2352941176471,0.5706213116645813,3,598
599,"boar,",320.64705882352945,6.185148239135742,5,599
600,the,314.8470588235294,2.13310980796814,3,600
601,huntsman,323.9529411764706,6.3352131843566895,8,601
602,rejoiced,327.1058823529412,5.480945110321045,8,602
603,in,325.0352941176471,1.9808268547058103,2,603
604,his,299.2352941176471,1.5304020643234253,3,604
605,good,302.38823529411764,3.1813161373138428,4,605
606,fortune.,299.5529411764706,2.707269191741944,8,606
607,The,321.8705882352941,0.9189621806144714,3,607
608,second,338.7176470588235,2.610877752304077,6,608
609,huntsman,310.54117647058825,5.93625545501709,8,609
610,knew,312.2823529411765,3.595731258392334,4,610
611,a,308.92857142857144,2.7040603160858154,1,611
612,shortcut,298.1904761904762,4.942863941192627,8,612
613,to,326.34117647058827,2.0443477630615234,2,613
614,the,327.6235294117647,0.8707906603813171,3,614
615,Manor,294.2048192771084,4.840811252593994,5,615
616,House,297.6744186046511,1.309515357017517,5,616
617,was,299.65116279069764,1.6809213161468506,3,617
618,just,315.6235294117647,2.23672103881836,4,618
619,around,298.9761904761905,3.262199878692627,6,619
620,the,295.8795180722892,0.5959463715553284,3,620
621,nearby,301.7857142857143,4.037281036376953,6,621
622,"pond,",304.0,4.883627891540527,5,622
623,"and,",322.2117647058824,1.887547254562378,4,623
624,being,329.1904761904762,3.5686967372894287,5,624
625,a,312.60714285714283,1.3147335052490234,1,625
626,bigger,305.90588235294115,4.085891246795654,6,626
627,man,305.84705882352944,2.125099897384644,3,627
628,than,296.90588235294115,3.28291916847229,4,628
629,the,287.77647058823527,0.8386796116828918,3,629
630,"first,",287.9047619047619,2.0202202796936035,6,630
631,was,299.2261904761905,2.188673973083496,3,631
632,able,293.26506024096386,2.4762988090515137,4,632
633,to,270.56626506024094,0.0562433898448944,2,633
634,pick,281.0,3.0414974689483643,4,634
635,up,283.3690476190476,0.3493448793888092,2,635
636,the,274.81176470588235,0.9209807515144348,3,636
637,boar's,302.77647058823527,6.3352131843566895,6,637
638,head,307.74117647058824,3.650588989257813,4,638
639,and,312.6,1.2747914791107178,3,639
640,carry,308.29411764705884,3.8423609733581534,5,640
641,it,293.2857142857143,1.7214570045471191,2,641
642,through,286.1309523809524,3.109266757965088,7,642
643,the,288.82142857142856,0.4189999103546142,3,643
644,wood,287.9879518072289,3.8230056762695312,4,644
645,towards,305.6463414634146,4.201464653015137,7,645
646,the,318.0823529411765,0.3466771245002746,3,646
647,prize,298.2857142857143,4.357866287231445,5,647
648,that,314.43529411764706,2.53157377243042,4,648
649,awaited,333.81176470588235,5.521528720855713,7,649
650,him.,324.33333333333337,1.4425485134124756,4,650
651,The,354.1084337349397,0.9189621806144714,3,651
652,Lord,299.8588235294118,3.3468117713928223,4,652
653,of,293.9764705882353,1.6137707233428955,2,653
654,the,285.855421686747,0.5706213116645813,3,654
655,Manor,267.225,4.840811252593994,5,655
656,was,291.609756097561,2.357372760772705,3,656
657,seated,284.2560975609756,3.773076295852661,6,657
658,in,300.7831325301205,1.34042227268219,2,658
659,his,318.9047619047619,1.5304020643234253,3,659
660,hall,283.3764705882353,4.408586025238037,4,660
661,when,281.6705882352941,3.192871570587158,4,661
662,the,286.6823529411765,0.7433745861053467,3,662
663,second,293.10714285714283,2.610877752304077,6,663
664,huntsman,296.3176470588235,5.93625545501709,8,664
665,burst,295.05882352941177,4.245234489440918,5,665
666,through,302.2380952380953,3.2416391372680664,7,666
667,the,303.1647058823529,0.4189999103546142,3,667
668,door,284.4823529411765,2.607626438140869,4,668
669,and,287.48809523809524,1.0340120792388916,3,669
670,began,281.2261904761905,2.942962169647217,5,670
671,to,292.47058823529414,0.3497701287269592,2,671
672,spin,292.7261904761905,4.945827007293701,4,672
673,a,284.81176470588235,2.395357370376587,1,673
674,line.,292.3294117647059,2.879845380783081,5,674
675,'The,333.66666666666663,0.9189621806144714,4,675
676,woes,352.77647058823527,6.3352131843566895,4,676
677,of,319.4047619047619,1.810352563858032,2,677
678,Bradford,325.1084337349397,5.055567741394043,8,678
679,are,316.6941176470588,2.5769121646881104,3,679
680,ended!',309.8352941176471,4.577542304992676,7,680
681,he,326.9759036144578,3.0529332160949707,2,681
682,announced.,328.3214285714286,3.541470050811768,10,682
683,'With,366.6470588235295,2.288751602172852,5,683
684,my,335.35714285714283,2.5433170795440674,2,684
685,own,323.4470588235294,1.3826340436935425,3,685
686,hand,302.29411764705884,3.840734720230103,4,686
687,I,286.2289156626506,3.600646495819092,1,687
688,have,349.6506024096385,1.2999966144561768,4,688
689,slain,285.0120481927711,6.276953220367432,5,689
690,the,283.82142857142856,2.011846780776977,3,690
691,boar!',293.45238095238096,6.185148239135742,6,691
692,"And,",303.81927710843377,1.6630104780197144,4,692
693,with,301.2738095238095,2.262068748474121,4,693
694,"that,",276.41666666666663,2.180392980575561,5,694
695,at,282.20238095238096,2.41897201538086,2,695
696,the,298.5238095238095,0.5093869566917419,3,696
697,feet,301.5903614457831,3.7315542697906494,4,697
698,of,287.3928571428572,1.3485459089279177,2,698
699,his,288.17857142857144,1.642261266708374,3,699
700,lord,281.45238095238096,4.630105018615723,4,700
701,he,310.97619047619054,2.446584224700928,2,701
702,dropped,296.9647058823529,2.990870952606201,7,702
703,the,289.6867469879518,0.963470458984375,3,703
704,boar's,297.6,6.3352131843566895,6,704
705,enormous,315.5952380952381,4.443512916564941,8,705
706,head.,329.6,3.7850964069366455,5,706
707,'Then,371.2738095238095,2.206169843673706,5,707
708,you,338.82352941176475,2.4311399459838867,3,708
709,will,301.66666666666663,1.603761076927185,4,709
710,be,285.0352941176471,0.5793015956878662,2,710
711,"rewarded,",308.2705882352941,5.766692161560059,9,711
712,as,311.05882352941177,2.376854658126831,2,712
713,I,288.1058823529412,1.763477087020874,1,713
714,promised.',298.25882352941176,3.296638965606689,10,714
715,'But,326.29761904761904,1.6021519899368286,4,715
716,"first,",341.77647058823527,3.517919540405273,6,716
717,let,306.5357142857143,4.079367637634277,3,717
718,me,304.0843373493976,0.9445369243621826,2,718
719,examine,295.7261904761905,5.316862106323242,7,719
720,the,306.17857142857144,0.4875128865242004,3,720
721,head,304.8928571428572,3.0145750045776367,4,721
722,of,302.3095238095238,0.8672098517417908,2,722
723,this,298.1547619047619,1.809556484222412,4,723
724,"monster,'",359.91666666666663,5.419787883758545,9,724
725,said,312.6309523809524,3.1268255710601807,4,725
726,the,299.20238095238096,1.4163016080856323,3,726
727,Lord,307.60714285714283,3.3468117713928223,4,727
728,of,300.5529411764706,1.6137707233428955,2,728
729,the,291.52941176470586,0.5706213116645813,3,729
730,Manor.,306.6024096385542,4.840811252593994,6,730
731,To,322.7647058823529,2.0641298294067383,2,731
732,not,306.5119047619048,3.7858288288116455,3,732
733,examine,318.66265060240966,4.226214408874512,7,733
734,the,345.2117647058824,0.4875128865242004,3,734
735,head,304.6904761904762,3.0145750045776367,4,735
736,in,300.88235294117646,1.6751192808151243,2,736
737,advance,305.0,3.1053731441497803,7,737
738,had,318.9642857142857,2.7947704792022705,3,738
739,not,314.1309523809524,1.6291368007659912,3,739
740,been,323.8690476190476,1.8649955987930296,4,740
741,very,329.8095238095238,3.0892577171325684,4,741
742,clever,337.17857142857144,5.032342910766602,6,742
743,on,335.7619047619048,2.351919174194336,2,743
744,the,333.04651162790697,0.4352611899375915,3,744
745,part,323.75,3.15127182006836,4,745
746,of,291.3614457831325,0.2224148064851761,2,746
747,the,280.07142857142856,0.5706213116645813,3,747
748,huntsman.,331.4761904761905,6.3352131843566895,9,748
749,Right,387.4823529411765,3.984097003936768,5,749
750,"away,",350.5421686746988,1.904417991638184,5,750
751,the,325.0357142857143,1.5695775747299194,3,751
752,Lord,318.04761904761904,3.3468117713928223,4,752
753,noticed,315.5595238095238,4.620047569274902,7,753
754,the,317.0823529411765,1.016856074333191,3,754
755,tongue,302.1647058823529,4.126463413238525,6,755
756,of,304.45882352941175,0.8612518906593323,2,756
757,the,287.2738095238095,0.5706213116645813,3,757
758,boar,288.10714285714283,6.185148239135742,4,758
759,was,300.0,2.357372760772705,3,759
760,missing,295.2261904761905,3.427083730697632,7,760
761,and,322.1904761904762,1.7212642431259155,3,761
762,"exclaimed,",315.25882352941176,5.121751308441162,10,762
763,'What,341.57142857142856,3.3816208839416504,5,763
764,is,335.6428571428572,1.0633299350738523,2,764
765,this?,327.6235294117647,2.344465494155884,5,765
766,A,308.1764705882353,1.6930721998214722,1,766
767,boar,324.74117647058824,6.042497158050537,4,767
768,with,284.2,2.32276463508606,4,768
769,no,297.3452380952381,2.1563448905944824,2,769
770,tongue?',307.3058823529412,4.77573823928833,8,770
771,He,329.78823529411767,1.2823857069015503,2,771
772,looked,311.7647058823529,2.160393476486206,6,772
773,at,306.09411764705885,0.6612544059753418,2,773
774,the,291.60714285714283,0.5093869566917419,3,774
775,"huntsman,",315.90588235294115,6.3352131843566895,9,775
776,dubiously.,359.0823529411765,5.631010055541992,10,776
777,'How,344.47058823529414,2.574284076690674,4,777
778,come,338.48809523809524,2.2543604373931885,4,778
779,this,331.8690476190476,3.1504769325256348,4,779
780,creature,308.6823529411765,5.065619468688965,8,780
781,has,301.05882352941177,2.8862855434417725,3,781
782,no,294.1190476190476,1.9094737768173216,2,782
783,tongue?',331.94117647058823,4.77573823928833,8,783
784,he,342.74117647058824,3.043895721435547,2,784
785,demanded.,295.7619047619048,3.3123908042907715,9,785
786,All,315.0235294117647,2.3960201740264893,3,786
787,eyes,312.56470588235294,4.149948596954346,4,787
788,were,305.67857142857144,1.1343222856521606,4,788
789,on,289.79761904761904,2.0555286407470703,2,789
790,the,282.47058823529414,0.4352611899375915,3,790
791,huntsman.,302.2,6.3352131843566895,9,791
792,The,313.92857142857144,0.9189621806144714,3,792
793,huntsman,309.0352941176471,6.3352131843566895,8,793
794,questioned,296.3647058823529,4.301828384399414,10,794
795,by,320.1764705882353,1.0371490716934204,2,795
796,the,310.07142857142856,0.5911795496940613,3,796
797,Lord,317.6235294117647,3.3468117713928223,4,797
798,"replied,",327.5238095238095,4.513391971588135,8,798
799,'I,317.0823529411765,3.4532995223999023,2,799
800,cannot,315.33333333333337,2.355846881866455,6,800
801,"say,",304.16666666666663,1.749338984489441,4,801
802,my,312.0,3.1997721195220947,2,802
803,Lord.',297.1309523809524,3.66710901260376,6,803
804,He,313.34117647058827,1.2823857069015503,2,804
805,was,307.77647058823527,0.9406300783157348,3,805
806,suddenly,298.15294117647056,3.86321759223938,8,806
807,realizing,339.6785714285714,2.79465913772583,9,807
808,his,326.16666666666663,2.8136277198791504,3,808
809,tricky,352.6506024096385,5.931359767913818,6,809
810,situation,334.8235294117647,3.901988029479981,9,810
811,could,338.5813953488372,2.7973735332489014,5,811
812,end,316.9647058823529,4.330006122589111,3,812
813,badly,307.3452380952381,5.001893043518066,5,813
814,for,317.5833333333333,2.319209575653076,3,814
815,him.,309.9047619047619,1.897173285484314,4,815
816,Through,391.21428571428567,3.242538928985596,7,816
817,the,338.0,0.4189999103546142,3,817
818,door,336.4096385542169,2.607626438140869,4,818
819,at,290.8292682926829,2.71109676361084,2,819
820,this,297.4268292682927,1.609329104423523,4,820
821,"moment,",300.6829268292683,2.607452392578125,7,821
822,the,321.5595238095238,1.4756112098693848,3,822
823,first,296.73809523809524,2.0202202796936035,5,823
824,huntsman,307.5238095238095,6.017294406890869,8,824
825,burst.,311.6941176470588,4.245234489440918,6,825
826,'The,319.10714285714283,0.9189621806144714,4,826
827,woes,340.9277108433735,6.3352131843566895,4,827
828,of,330.45238095238096,1.810352563858032,2,828
829,Bradford,301.8705882352941,5.055567741394043,8,829
830,are,302.1411764705882,2.5769121646881104,3,830
831,ended!',292.9642857142857,4.577542304992676,7,831
832,he,299.5542168674699,3.0529332160949707,2,832
833,cried.,303.81176470588235,4.001091003417969,6,833
834,'I,295.18823529411765,1.6186658143997192,2,834
835,have,317.0,1.2999966144561768,4,835
836,slain,289.3928571428572,6.276953220367432,5,836
837,the,286.49397590361446,2.011846780776977,3,837
838,boar,275.8690476190476,6.185148239135742,4,838
839,the,289.77647058823527,2.13310980796814,3,839
840,people,289.7738095238095,2.7075657844543457,6,840
841,of,284.1190476190476,1.2273495197296145,2,841
842,Bradford,289.2117647058824,5.055567741394043,8,842
843,dreaded!',301.98823529411766,5.466753959655762,9,843
844,All,361.57647058823534,2.3960201740264893,3,844
845,eyes,354.6823529411764,4.149948596954346,4,845
846,turned,310.5882352941177,3.161667585372925,6,846
847,to,289.2048192771084,0.8042023777961731,2,847
848,the,296.5833333333333,0.8707906603813171,3,848
849,man,280.20238095238096,2.5577640533447266,3,849
850,who,276.43373493975906,1.143092155456543,3,850
851,now,288.5595238095238,2.4441943168640137,3,851
852,stood,297.6309523809524,3.606460094451904,5,852
853,in,298.5529411764706,1.1940994262695312,2,853
854,the,284.56626506024094,0.5470973253250122,3,854
855,doorway.,291.9390243902439,3.857380390167236,8,855
856,'The,302.6987951807229,0.9189621806144714,4,856
857,reward,315.3253012048193,4.974753856658936,6,857
858,is,310.42857142857144,2.383422374725342,2,858
859,already,323.75,2.829596757888794,7,859
860,"given,'",310.0609756097561,2.469506025314331,7,860
861,said,357.4096385542169,3.420817852020264,4,861
862,the,310.3048780487805,1.4163016080856323,3,862
863,Lord,298.42352941176466,3.3468117713928223,4,863
864,of,298.2705882352941,1.6137707233428955,2,864
865,the,293.0235294117647,0.5706213116645813,3,865
866,Manor.,281.0352941176471,4.840811252593994,6,866
867,'The,301.1309523809524,0.9189621806144714,4,867
868,man,311.45882352941175,2.5577640533447266,3,868
869,here,322.41666666666663,3.440340280532837,4,869
870,has,312.95238095238096,2.7816898822784424,3,870
871,brought,295.38823529411764,2.1902520656585693,7,871
872,to,280.8352941176471,1.0321195125579834,2,872
873,me,269.4404761904762,2.1724202632904053,2,873
874,the,285.98823529411766,1.6276026964187622,3,874
875,boar's,298.9166666666667,6.3352131843566895,6,875
